sheet,item,description,quantity,unit,rate,amount,labor_types,vehicles,nlp_entities,total_fuel_liters,estimated_hours,estimated_cost_lkr,labor_hours,employee_count,excavation_volume,site_area,wall_area,floor_area,concrete_volume,steel_quantity,brick_quantity,total_cement,total_sand,building_complexity,labour_roles,Excavators,Bulldozers,Cranes,Dump Trucks,Loaders,Graders,Compactors,Pavers,Rollers,Trenchers,Skid Steers,Backhoe Loaders,Telehandlers,Forklifts,Scrapers,Concrete Mixers,Pile Drivers,Asphalt Mills,Manlifts,Drilling Rigs,vehicles_needed,masons,welders,laborers,fuel_liters,estimated_hours2,estimated_cost
SYN,Item_64,Synthetic entry,202.699279,kg,153956.710552,31206914.226102,"Skilled,Unskilled",None,,586.264,357.723,24456857.519,497.282,11,412.83,1413.405,555.555,1467.043,72.585,814.935,4395,8575.894,2581.062,5,Labourer_unskilled;Welder_skilled;ConcreteWorker_skilled,5,3,5,3,0,1,3,4,4,2,0,0,2,3,4,5,5,3,4,,62.527,10,6,49,586.264,357.723,24456857.519
SYN,Item_65,Synthetic entry,246.523304,kg,10738.854312,2647377.846169,Unskilled,Large Truck,,936.806,105.282,18620084.525,387.378,78,375.848,1099.164,679.777,586.36,141.716,994.69,1848,6393.741,1704.242,1,Driver_unskilled;Carpenter_skilled;Painter_skilled;Mason_skilled,5,1,3,5,0,1,2,1,1,3,3,1,2,3,4,4,1,1,5,,44.173,6,4,23,936.806,105.282,18620084.525
SYN,Item_66,Synthetic entry,241.155557,units,159850.226629,38548770.439293,Skilled,Large Truck,,681.348,378.102,30709635.635,323.302,75,188.001,544.745,292.591,368.755,110.751,674.787,4930,1872.214,2755.173,3,Tiler_skilled;Mason_skilled;Labourer_unskilled;Carpenter_skilled,2,1,0,3,4,1,0,0,5,2,2,2,2,1,0,0,1,4,3,,40.665,16,1,45,681.348,378.102,30709635.635
SYN,Item_67,Synthetic entry,31.134295,pieces,70769.387673,2203354.992781,"Unskilled,Semi-skilled","Crane,Trailer",,65.887,190.373,28389199.958,189.662,78,50.855,493.963,258.137,1136.477,118.881,1857.198,4359,1720.286,3427.636,3,Painter_skilled;Driver_unskilled,3,0,4,1,0,2,1,0,5,5,2,4,2,2,2,5,3,5,1,,54.654,14,2,8,65.887,190.373,28389199.958
SYN,Item_68,Synthetic entry,31.794118,units,143515.587753,4562951.531858,"Skilled,Professional",Large Truck,,215.387,300.811,35468468.233,53.759,68,251.875,1762.704,702.724,508.915,34.808,579.928,3550,4031.324,3792.956,2,Carpenter_skilled;Welder_skilled;Driver_unskilled,5,5,2,1,4,1,3,0,4,0,2,2,2,4,2,3,0,4,4,,44.954,18,2,29,215.387,300.811,35468468.233
SYN,Item_69,Synthetic entry,166.797238,bag,106094.687669,17696300.869662,"Skilled,Professional",Trailer,,771.946,13.8,21621181.833,205.633,71,374.81,581.557,564.219,1233.417,37.322,1667.966,2556,4090.225,2117.013,4,Carpenter_skilled;Labourer_unskilled;Driver_unskilled,5,0,5,1,2,5,1,3,0,5,5,0,5,0,5,3,1,0,2,,54.837,11,2,46,771.946,13.8,21621181.833
SYN,Item_70,Synthetic entry,101.855696,pieces,28999.020031,2953715.368575,"Unskilled,Semi-skilled",None,,877.646,65.528,7620680.141,47.329,62,233.079,935.349,670.931,832.162,105.385,711.677,3344,3265.823,4166.561,4,Tiler_skilled;Painter_skilled;ConcreteWorker_skilled;Welder_skilled,0,5,3,2,5,2,1,0,2,5,2,0,4,2,5,2,5,3,2,,48.23,9,3,41,877.646,65.528,7620680.141
SYN,Item_71,Synthetic entry,429.654848,kg,188592.778559,81029801.605665,Unskilled,None,,91.526,320.241,24333857.774,362.128,25,277.092,1501.041,395.952,1499.359,41.181,1578.97,2399,7793.718,588.82,2,Mason_skilled;Tiler_skilled,0,5,1,5,0,5,0,1,1,4,1,2,3,3,4,0,0,4,3,,37.64,5,5,16,91.526,320.241,24333857.774
SYN,Item_72,Synthetic entry,289.016414,m3,48322.634572,13966034.559032,Semi-skilled,Crane,,466.819,497.134,9333304.685,365.895,16,289.016,1317.563,945.347,1193.78,191.87,472.462,1075,3011.192,1518.993,1,Tiler_skilled;Mason_skilled;Driver_unskilled;ConcreteWorker_skilled,1,0,0,1,1,4,3,2,1,4,0,4,4,0,2,1,3,3,5,,39.67,6,5,6,466.819,497.134,9333304.685
SYN,Item_73,Synthetic entry,403.347359,bag,14882.258458,6002719.64499,"Skilled,Unskilled","Crane,Trailer",,709.937,373.472,46071924.132,438.523,44,491.017,548.55,159.132,1077.209,75.205,1014.299,1122,6223.771,2733.83,1,Driver_unskilled;Carpenter_skilled;Welder_skilled,5,2,1,2,4,2,0,4,5,4,1,4,4,1,3,4,1,2,2,,56.489,11,8,32,709.937,373.472,46071924.132
SYN,Item_74,Synthetic entry,22.758587,units,101833.17619,2317579.199806,Skilled,None,,710.159,340.253,19523909.72,203.181,71,293.49,1802.922,890.111,998.544,171.369,1290.947,591,3947.714,976.212,5,Welder_skilled;Labourer_unskilled;Mason_skilled;Painter_skilled,3,2,3,1,0,5,5,5,2,1,4,4,2,4,3,3,5,3,2,,73.299,19,5,38,710.159,340.253,19523909.72
SYN,Item_75,Synthetic entry,210.817292,m3,193352.534645,40762057.755195,"Skilled,Professional","Crane,Trailer",,787.673,83.574,740068.379,234.943,42,210.817,1033.902,452.252,613.312,199.254,1917.166,793,1544.816,2983.061,4,Welder_skilled;Driver_unskilled,1,2,3,5,5,2,1,4,4,3,3,2,4,0,2,2,5,2,1,,59.82,12,7,20,787.673,83.574,740068.379
SYN,Item_76,Synthetic entry,306.270717,kg,195144.466435,59767035.65363,Professional,"Crane,Trailer",,310.548,385.851,15199371.811,493.86,15,109.379,1904.364,507.674,614.87,60.862,1366.648,2704,2957.942,1888.98,1,Painter_skilled;Labourer_unskilled;ConcreteWorker_skilled;Tiler_skilled,5,0,4,0,1,4,0,0,5,3,1,5,4,2,5,2,1,5,2,,42.495,2,9,17,310.548,385.851,15199371.811
SYN,Item_77,Synthetic entry,459.024922,units,106515.968602,48893484.179287,"Skilled,Unskilled",None,,147.596,172.432,1893939.299,197.594,47,489.324,643.554,715.287,235.963,79.348,978.361,1575,4538.673,2295.458,3,Welder_skilled,2,2,5,2,2,2,0,5,3,0,4,0,1,0,4,5,2,4,1,,38.158,6,7,45,147.596,172.432,1893939.299
SYN,Item_78,Synthetic entry,336.024981,kg,115534.697731,38822544.6099,"Skilled,Semi-skilled",None,,462.783,145.125,44718283.668,45.936,37,304.232,765.289,886.131,371.471,97.036,511.182,1742,1426.922,2314.549,5,Tiler_skilled;ConcreteWorker_skilled,1,2,0,2,4,4,3,1,2,0,0,1,1,3,1,2,5,3,0,,38.962,5,1,17,462.783,145.125,44718283.668
SYN,Item_79,Synthetic entry,478.667093,pieces,43013.539588,20589165.954228,Professional,"Crane,Trailer",,346.986,428.941,46048278.982,5.24,9,183.422,535.783,170.846,963.081,78.205,754.551,4179,9005.102,1590.703,3,Labourer_unskilled;Tiler_skilled;Driver_unskilled;Painter_skilled,0,3,4,3,4,1,2,3,4,1,2,2,1,3,5,4,2,5,2,,63.11,19,7,46,346.986,428.941,46048278.982
SYN,Item_80,Synthetic entry,453.961151,kg,102213.032195,46400745.742442,Professional,Excavator,,69.443,25.184,16274811.58,287.631,1,353.193,1074.643,599.757,428.808,58.484,1271.554,3349,9106.605,1946.518,1,Painter_skilled;Carpenter_skilled;ConcreteWorker_skilled;Mason_skilled,5,5,4,4,4,3,5,0,1,1,3,1,4,5,4,1,3,2,1,,66.632,2,6,28,69.443,25.184,16274811.58
SYN,Item_81,Synthetic entry,189.441399,m3,28979.157666,5489852.170089,"Skilled,Unskilled","Loader,Mixer",,140.918,202.685,24727476.484,30.022,79,189.441,259.941,422.918,363.533,30.519,1548.068,2669,4238.775,2901.838,4,Labourer_unskilled,1,4,2,5,0,0,2,2,5,3,5,3,3,2,2,0,0,0,3,,50.258,7,4,13,140.918,202.685,24727476.484
SYN,Item_82,Synthetic entry,408.000802,bag,67804.067627,27664113.970678,Professional,None,,799.335,271.325,19009070.754,88.245,29,308.101,1516.169,924.241,1378.58,106.526,1139.541,2023,8426.514,2412.245,5,Mason_skilled;Driver_unskilled;Welder_skilled,2,4,2,5,3,5,4,0,3,2,0,4,4,0,4,4,1,0,4,,44.631,2,2,26,799.335,271.325,19009070.754
SYN,Item_83,Synthetic entry,321.669124,m3,78715.961731,25320494.454828,Professional,Excavator,,426.29,418.725,41146182.017,325.841,64,321.669,982.417,488.539,1465.172,136.878,1680.621,2231,8987.42,2008.287,2,Tiler_skilled,0,5,3,2,2,3,1,2,4,3,0,0,0,4,5,2,4,4,0,,47.614,4,5,42,426.29,418.725,41146182.017
SYN,Item_84,Synthetic entry,370.313136,kg,158693.386275,58766245.533955,Professional,Excavator,,269.391,362.949,26516399.728,204.934,6,150.772,1150.798,346.932,1489.584,137.124,1478.026,2752,9582.12,3521.389,1,Mason_skilled;Tiler_skilled,2,0,5,5,3,1,3,5,5,1,0,0,4,2,0,5,5,5,2,,62.222,4,8,22,269.391,362.949,26516399.728
SYN,Item_85,Synthetic entry,199.727574,units,161684.819559,32292916.763147,Skilled,Trailer,,80.9,57.724,49623386.152,497.538,48,190.139,1389.37,633.902,843.324,24.637,489.231,3378,3954.978,1360.02,3,Tiler_skilled,0,1,0,4,3,2,4,0,0,2,0,5,0,5,3,4,2,1,4,,37.779,8,6,12,80.9,57.724,49623386.152
SYN,Item_86,Synthetic entry,489.281688,kg,158251.366118,77429495.542521,Semi-skilled,"Loader,Mixer",,883.673,125.44,48923246.275,192.661,72,61.792,1820.99,908.717,1208.23,138.206,1605.664,4192,4131.044,3723.136,1,Driver_unskilled,4,1,4,3,4,0,3,4,4,4,3,1,5,0,3,2,1,2,0,,56.468,2,4,44,883.673,125.44,48923246.275
SYN,Item_87,Synthetic entry,221.943875,pieces,134394.725256,29828086.102877,Professional,None,,953.669,148.596,32459604.656,272.703,15,330.17,1844.656,385.818,328.075,180.073,1959.983,569,4115.341,1731.509,5,Welder_skilled;Tiler_skilled;Mason_skilled;Labourer_unskilled,3,3,5,3,1,1,4,0,5,5,0,1,1,0,1,1,1,2,3,,46.081,19,1,21,953.669,148.596,32459604.656
SYN,Item_88,Synthetic entry,310.565368,units,121755.800994,37813135.141836,"Skilled,Semi-skilled",Crane,,166.93,30.386,10682522.694,494.102,93,162.342,610.156,746.321,953.608,146.099,1167.488,1337,6637.878,736.0,4,Painter_skilled;Labourer_unskilled;Carpenter_skilled,2,0,0,3,0,5,5,3,2,1,3,1,2,2,4,5,0,1,5,,52.102,14,2,37,166.93,30.386,10682522.694
SYN,Item_89,Synthetic entry,294.957777,units,156993.744391,46306525.848476,Professional,Trailer,,885.812,468.69,6413247.129,330.339,55,333.302,1278.567,740.03,151.136,154.098,664.209,3693,6197.105,4679.031,5,ConcreteWorker_skilled;Carpenter_skilled;Welder_skilled,3,4,0,3,4,4,0,2,3,0,2,3,1,3,1,1,1,0,5,,51.066,17,1,38,885.812,468.69,6413247.129
SYN,Item_90,Synthetic entry,444.787809,units,59213.42241,26337408.417135,Professional,Large Truck,,950.288,446.502,15746505.687,142.705,86,277.752,1558.798,207.88,502.847,116.415,1577.47,1373,7876.856,4569.664,3,Labourer_unskilled;Carpenter_skilled;Tiler_skilled;ConcreteWorker_skilled,5,4,5,0,1,0,0,1,3,4,4,5,5,0,0,5,0,4,5,,43.871,18,9,5,950.288,446.502,15746505.687
SYN,Item_91,Synthetic entry,163.741352,m3,14939.750302,2446254.912992,"Skilled,Professional","Crane,Trailer",,482.086,408.689,8262874.646,497.644,18,163.741,763.919,905.205,1300.2,132.429,1833.598,3373,1718.92,3074.904,3,Driver_unskilled;Carpenter_skilled,1,2,2,2,3,4,1,3,3,0,3,4,1,4,0,2,0,2,2,,49.813,14,7,41,482.086,408.689,8262874.646
SYN,Item_92,Synthetic entry,62.136154,kg,13361.50607,830232.598837,Semi-skilled,Large Truck,,897.161,344.475,18274002.003,220.432,44,221.076,409.756,618.281,945.682,134.994,1086.933,3576,7117.198,1481.442,3,Tiler_skilled,4,3,5,0,1,5,0,4,2,4,4,0,5,1,1,5,1,3,3,,57.43,20,8,22,897.161,344.475,18274002.003
SYN,Item_93,Synthetic entry,307.647233,bag,41536.497659,12778588.573302,"Skilled,Unskilled","Loader,Mixer",,946.848,46.466,10581650.276,252.544,14,283.387,1638.963,269.255,586.388,111.263,202.28,3856,5479.777,1216.797,4,Welder_skilled;Tiler_skilled;Carpenter_skilled;Mason_skilled,1,4,3,5,0,5,5,2,5,2,3,5,2,2,3,0,2,5,1,,59.244,14,4,35,946.848,46.466,10581650.276
SYN,Item_94,Synthetic entry,139.772053,bag,11633.543596,1626044.272078,"Skilled,Unskilled",Large Truck,,39.47,368.361,20252434.582,269.912,83,127.62,1759.379,573.314,353.749,174.902,822.456,887,4890.651,4543.085,5,Welder_skilled;Driver_unskilled,4,5,4,1,3,4,4,3,4,0,4,3,4,3,1,3,2,3,2,,64.366,13,10,44,39.47,368.361,20252434.582
SYN,Item_95,Synthetic entry,499.521918,pieces,67151.609113,33543700.580912,Professional,Trailer,,966.113,488.945,49265250.544,409.198,18,177.295,1318.131,303.56,1317.217,185.161,1426.042,3193,1503.415,1506.1,1,Welder_skilled;Labourer_unskilled;Driver_unskilled,4,0,3,1,1,1,5,5,1,2,1,1,1,1,2,4,0,5,5,,52.259,2,1,9,966.113,488.945,49265250.544
SYN,Item_96,Synthetic entry,364.82025,bag,175848.01225,64152915.791048,Unskilled,Trailer,,116.206,491.5,26588587.36,437.552,8,395.506,671.003,601.486,1292.081,199.311,531.939,3746,3463.101,1799.544,4,Driver_unskilled,0,3,5,3,1,1,2,5,3,3,0,5,4,2,2,5,4,3,0,,44.941,9,2,29,116.206,491.5,26588587.36
SYN,Item_97,Synthetic entry,55.44709,m3,14984.669224,830856.303083,"Unskilled,Semi-skilled",Crane,,83.324,437.163,5358206.581,491.963,9,55.447,1336.077,248.435,510.651,61.266,545.732,2922,5924.948,4829.92,5,Welder_skilled,1,5,3,2,4,4,0,5,4,2,1,4,2,4,5,1,4,0,2,,52.548,3,5,5,83.324,437.163,5358206.581
SYN,Item_98,Synthetic entry,299.105003,units,184088.139675,55061683.569755,Professional,Crane,,152.816,350.071,45373479.347,391.555,77,129.183,1480.814,125.249,897.911,165.282,529.718,2287,7754.708,2465.713,3,Carpenter_skilled;Welder_skilled;Painter_skilled;Mason_skilled,4,3,1,5,4,4,1,1,0,1,0,1,1,5,3,0,1,5,1,,36.246,11,1,44,152.816,350.071,45373479.347
SYN,Item_99,Synthetic entry,150.543044,m3,168327.215362,25340491.388639,Skilled,"Loader,Mixer",,172.547,472.143,43495020.493,402.229,89,150.543,374.565,336.637,1310.017,180.287,1430.997,2567,1489.612,3371.408,3,Mason_skilled;Tiler_skilled;Labourer_unskilled;Painter_skilled,1,3,4,1,2,1,4,4,0,2,5,3,3,1,5,2,0,1,4,,54.091,2,4,50,172.547,472.143,43495020.493
SYN,Item_100,Synthetic entry,95.201922,units,10809.942383,1029127.291571,"Unskilled,Semi-skilled",Excavator,,775.849,171.589,14008910.316,381.393,86,335.487,1575.931,290.279,162.608,54.932,363.67,2717,1456.238,2543.889,4,Driver_unskilled;ConcreteWorker_skilled;Welder_skilled;Painter_skilled,2,3,4,2,4,5,4,3,3,0,1,1,5,1,5,0,5,4,4,,63.552,10,10,12,775.849,171.589,14008910.316
SYN,Item_101,Synthetic entry,479.461479,bag,86014.136172,41240464.943935,Professional,Excavator,,133.494,56.531,44506768.621,51.117,11,189.779,1731.089,602.569,1259.723,179.858,669.314,2421,9145.577,2688.321,3,Welder_skilled;Mason_skilled;ConcreteWorker_skilled,5,0,1,3,5,5,0,2,2,0,2,5,2,1,0,5,1,1,3,,37.718,12,7,39,133.494,56.531,44506768.621
SYN,Item_102,Synthetic entry,37.86951,m3,173760.785227,6580235.793762,Unskilled,Excavator,,684.113,304.982,21582143.106,150.545,24,37.87,247.935,897.943,672.353,110.412,1198.637,3676,9304.889,1843.458,5,Driver_unskilled,3,4,3,2,0,5,2,3,3,3,5,3,2,1,1,1,4,2,0,,45.346,10,3,20,684.113,304.982,21582143.106
SYN,Item_103,Synthetic entry,52.694093,pieces,52489.842964,2765904.6667,Unskilled,"Crane,Trailer",,660.238,419.047,1186138.279,212.17,30,316.73,1248.205,347.682,773.386,121.619,1486.62,1703,1380.439,3332.577,4,Driver_unskilled;Painter_skilled;Tiler_skilled,1,5,4,2,4,2,0,5,5,3,5,4,3,1,3,2,5,5,4,,75.32,20,7,45,660.238,419.047,1186138.279
SYN,Item_104,Synthetic entry,370.950648,kg,21868.079835,8111978.385309,Skilled,None,,748.553,99.393,26347384.875,34.87,93,369.086,726.92,984.98,203.178,42.342,811.376,4602,9466.693,1379.515,1,Labourer_unskilled;Welder_skilled;Carpenter_skilled,4,2,4,1,2,0,3,1,2,3,0,4,2,2,1,4,0,4,3,,51.086,10,6,14,748.553,99.393,26347384.875
SYN,Item_105,Synthetic entry,76.060984,units,123437.830925,9388802.882981,Semi-skilled,Excavator,,462.816,52.089,26842595.66,112.601,55,251.905,1845.589,601.85,1110.496,137.274,706.933,2234,9482.092,2153.39,4,Tiler_skilled,4,5,0,5,1,3,0,3,1,3,2,2,0,5,2,5,5,0,3,,51.51,5,9,33,462.816,52.089,26842595.66
SYN,Item_106,Synthetic entry,40.685143,bag,167897.874231,6830949.022484,Unskilled,Excavator,,562.39,158.126,35683697.769,447.899,17,262.252,1645.586,965.52,918.938,80.78,1541.761,1853,6651.41,4391.398,4,Driver_unskilled,0,4,3,5,0,2,4,5,4,4,2,5,5,2,5,4,3,5,4,,82.65,16,9,18,562.39,158.126,35683697.769
SYN,Item_107,Synthetic entry,471.462599,kg,115175.05552,54300731.015428,"Unskilled,Semi-skilled",Large Truck,,133.412,189.314,6555745.969,239.044,59,285.341,1213.688,774.571,621.639,78.094,1664.659,1894,7890.594,3729.477,2,Tiler_skilled;Carpenter_skilled;Painter_skilled,2,0,0,2,1,2,5,0,4,0,5,2,0,2,2,2,0,5,0,,38.681,4,10,44,133.412,189.314,6555745.969
SYN,Item_108,Synthetic entry,58.405945,m3,166000.583422,9695420.945313,Professional,None,,851.51,319.092,43640658.433,362.966,14,58.406,1668.682,535.418,1190.33,173.306,417.52,3585,6969.576,3412.755,2,Tiler_skilled;Labourer_unskilled,5,3,2,5,0,1,3,2,5,3,5,5,1,0,3,3,2,3,4,,60.765,16,4,32,851.51,319.092,43640658.433
SYN,Item_109,Synthetic entry,35.408443,bag,90240.317502,3195269.138571,Unskilled,"Loader,Mixer",,52.111,268.246,36175378.529,33.139,36,434.434,1197.666,822.484,930.56,123.331,1951.434,539,4953.295,981.278,3,Labourer_unskilled,3,0,0,2,3,0,3,1,0,3,2,1,1,5,0,1,2,1,3,,37.961,14,6,5,52.111,268.246,36175378.529
SYN,Item_110,Synthetic entry,366.924567,kg,95472.062681,35031045.259823,"Skilled,Unskilled",Large Truck,,378.591,77.596,10645574.72,327.938,21,171.127,260.428,665.847,1197.846,106.492,742.556,2976,8921.579,937.193,2,Carpenter_skilled,4,5,1,4,2,4,3,4,1,2,2,5,4,0,4,4,5,1,2,,71.964,2,5,5,378.591,77.596,10645574.72
SYN,Item_111,Synthetic entry,331.132869,pieces,136171.377026,45090818.7503,"Skilled,Unskilled",Excavator,,936.762,236.584,28386678.991,331.12,88,367.246,1718.956,704.862,1403.962,34.434,1685.679,1008,2600.649,1933.006,5,Labourer_unskilled;Painter_skilled,5,0,3,1,3,3,1,2,4,5,5,2,3,3,1,3,3,5,0,,53.451,11,9,42,936.762,236.584,28386678.991
SYN,Item_112,Synthetic entry,131.146226,kg,135593.801279,17782615.306735,"Skilled,Professional","Loader,Mixer",,455.391,323.573,15515901.452,350.33,58,239.942,821.525,686.166,631.247,97.347,428.38,4927,8193.448,4898.441,5,Painter_skilled;Tiler_skilled;Welder_skilled;Labourer_unskilled,3,4,2,4,4,3,2,4,1,5,1,5,3,3,4,1,2,5,5,,68.223,2,7,13,455.391,323.573,15515901.452
SYN,Item_113,Synthetic entry,304.839656,bag,95892.048055,29231698.942222,Skilled,"Crane,Trailer",,635.55,204.72,34887470.879,335.591,66,263.417,1844.663,111.272,390.125,82.218,873.515,3455,1994.664,793.006,3,Driver_unskilled;Carpenter_skilled;Labourer_unskilled;Mason_skilled,0,2,1,5,3,1,0,1,5,3,4,1,4,5,3,5,5,0,5,,59.854,12,10,28,635.55,204.72,34887470.879
SYN,Item_114,Synthetic entry,367.772544,pieces,51684.104295,19007994.520933,Skilled,None,,869.833,372.929,6575798.538,42.932,54,271.806,1140.8,239.838,805.446,129.73,591.187,3029,9173.919,1656.766,3,Welder_skilled;Tiler_skilled;Driver_unskilled;ConcreteWorker_skilled,4,4,2,5,2,4,3,3,2,5,5,3,0,1,4,0,2,5,2,,53.596,9,7,48,869.833,372.929,6575798.538
SYN,Item_115,Synthetic entry,275.341503,kg,120802.289177,33261883.867836,Professional,Large Truck,,616.391,317.477,29069529.527,172.694,55,58.004,914.897,263.136,1185.285,66.26,514.516,1453,9286.783,1320.96,3,Tiler_skilled;Painter_skilled;Driver_unskilled,0,3,0,0,4,2,5,4,0,2,4,1,4,0,2,3,3,5,0,,43.73,15,2,34,616.391,317.477,29069529.527
SYN,Item_116,Synthetic entry,467.669311,pieces,177325.842281,82929854.48205,Professional,None,,18.269,364.563,18561706.574,410.281,5,346.395,791.037,144.101,888.161,191.818,1151.137,1696,6597.892,1831.038,5,Welder_skilled;ConcreteWorker_skilled,0,1,2,2,1,3,0,0,0,2,2,0,2,3,0,1,3,5,5,,38.886,3,5,7,18.269,364.563,18561706.574
SYN,Item_117,Synthetic entry,244.305205,m3,154838.629911,37827883.222326,"Skilled,Unskilled",Crane,,137.101,269.78,31274971.9,169.554,49,244.305,1927.49,676.747,914.571,179.547,1384.44,1133,8907.993,592.909,3,Painter_skilled,0,0,2,2,4,4,1,3,1,3,1,3,1,0,4,1,1,0,1,,27.788,5,10,22,137.101,269.78,31274971.9
SYN,Item_118,Synthetic entry,141.505345,m3,132783.430991,18789565.212665,"Unskilled,Semi-skilled","Crane,Trailer",,259.886,227.541,28324482.499,65.904,9,141.505,555.641,597.031,242.864,44.86,1064.709,2049,4727.293,3995.75,5,Tiler_skilled;Driver_unskilled;ConcreteWorker_skilled,2,5,3,5,2,5,5,4,1,4,1,2,2,5,4,3,1,0,3,,66.639,16,5,37,259.886,227.541,28324482.499
SYN,Item_119,Synthetic entry,175.579576,pieces,110089.298895,19329432.422121,"Skilled,Unskilled",Excavator,,180.087,371.635,14926431.226,315.364,26,448.545,511.528,517.65,428.933,100.196,1015.121,2373,8448.319,4336.258,3,ConcreteWorker_skilled;Tiler_skilled;Labourer_unskilled,4,0,4,3,4,3,0,4,1,5,3,3,2,2,5,3,3,4,1,,68.934,15,5,26,180.087,371.635,14926431.226
SYN,Item_120,Synthetic entry,36.124967,m3,173319.63752,6261166.185862,"Skilled,Professional","Loader,Mixer",,815.734,246.645,44598206.864,498.051,62,36.125,747.332,872.964,234.768,151.444,1862.143,3630,2348.29,4626.017,1,Labourer_unskilled;Mason_skilled;Painter_skilled;ConcreteWorker_skilled,4,2,4,0,1,0,5,4,3,0,5,3,2,5,3,4,0,5,0,,53.444,18,10,13,815.734,246.645,44598206.864
SYN,Item_121,Synthetic entry,142.312408,pieces,13725.167558,1953261.645382,"Skilled,Semi-skilled","Loader,Mixer",,733.519,314.714,29848448.372,378.854,96,213.003,614.953,549.583,734.677,155.291,756.193,592,4699.466,1901.272,1,ConcreteWorker_skilled;Tiler_skilled,1,2,4,1,1,5,4,2,0,1,3,4,3,1,5,3,3,2,3,,46.912,7,5,8,733.519,314.714,29848448.372
SYN,Item_122,Synthetic entry,123.67128,kg,83725.605744,10354452.831136,"Skilled,Unskilled","Crane,Trailer",,402.543,484.144,35468215.582,346.37,63,424.258,1280.478,309.116,1332.326,109.957,799.748,4057,1170.807,4513.597,2,Mason_skilled,1,3,1,0,0,5,4,2,3,1,5,0,2,5,4,5,4,3,5,,54.43,14,6,38,402.543,484.144,35468215.582
SYN,Item_123,Synthetic entry,341.697393,pieces,69758.03195,23836137.658126,Professional,Trailer,,716.618,63.722,38213193.23,287.652,62,372.599,1096.974,701.358,680.74,78.101,732.91,3443,3501.315,4457.801,2,Driver_unskilled;ConcreteWorker_skilled,0,0,1,1,3,5,4,2,2,1,1,3,2,2,5,4,0,2,0,,36.964,3,2,39,716.618,63.722,38213193.23
SYN,Item_124,Synthetic entry,404.284339,kg,109912.254411,44435803.122551,"Skilled,Unskilled","Crane,Trailer",,306.948,125.802,12520954.662,393.237,58,430.456,303.86,641.85,610.797,62.837,1684.539,4745,2513.994,4570.819,2,Painter_skilled;Driver_unskilled,4,4,2,1,0,1,5,3,1,5,4,3,5,2,4,5,1,2,3,,59.128,5,2,33,306.948,125.802,12520954.662
SYN,Item_125,Synthetic entry,182.031983,bag,166015.191514,30220074.519418,"Unskilled,Semi-skilled",Large Truck,,376.05,282.829,3601532.014,351.677,92,321.442,715.877,435.989,785.903,52.445,929.196,3080,3483.717,1170.746,2,Driver_unskilled;Welder_skilled;Labourer_unskilled,1,5,3,4,5,5,3,3,0,0,1,5,5,2,0,4,4,0,0,,52.333,11,8,49,376.05,282.829,3601532.014
SYN,Item_126,Synthetic entry,267.527615,units,70109.150516,18756133.827221,Professional,"Crane,Trailer",,200.506,96.138,46515891.166,354.795,37,324.457,411.952,483.374,661.709,21.558,542.894,3235,2164.019,2121.029,1,Tiler_skilled,2,5,4,0,4,5,5,5,5,1,4,4,1,5,1,0,5,1,1,,75.031,12,2,19,200.506,96.138,46515891.166
SYN,Item_127,Synthetic entry,337.369568,pieces,42591.060854,14368927.800976,"Skilled,Professional",None,,339.472,128.298,8639484.832,100.789,85,275.293,796.131,874.159,1315.571,117.445,964.906,2423,6426.381,4492.186,5,Labourer_unskilled,2,5,1,3,1,4,3,2,5,1,3,2,2,4,1,4,0,4,4,,65.59,3,10,48,339.472,128.298,8639484.832
SYN,Item_128,Synthetic entry,446.223889,pieces,17591.189096,7849608.810552,"Skilled,Professional",Excavator,,953.465,99.417,12710079.126,344.9,25,84.34,279.533,493.415,1248.632,97.729,263.7,3517,4277.312,3710.73,2,Painter_skilled,1,1,3,4,2,1,5,3,3,0,3,5,0,1,2,5,5,4,4,,65.561,14,1,21,953.465,99.417,12710079.126
SYN,Item_129,Synthetic entry,299.956944,m3,91022.284891,27302766.411802,"Skilled,Professional",Large Truck,,475.729,315.722,7489144.194,172.449,36,299.957,619.453,165.217,585.253,103.253,1549.61,3956,2492.268,4995.753,4,Painter_skilled;Welder_skilled;Mason_skilled,3,3,1,4,5,1,0,5,2,1,0,3,4,2,2,0,4,4,3,,43.817,5,2,45,475.729,315.722,7489144.194
